What is a fear of being dirty ?	entity
What is the Lost Colony ?	description
What Ivy League school plays its home games at Palmer Stadium ?	human
What 's the most popular contact lens color ?	entity
What island group contains Jersey , Guernsey , Sark and Herm ?	location
What is the name of the art of growing miniature trees ?	entity
When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?	human
What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?	entity
What is the purpose of BIOS ?	description
What gender is not allowed to vote in Kuwait ?	entity
How do birds have sex ?	description
What fruit-topped actress was known as The Brazilian Bombshell ?	human
What did Esquire name Ash Hole of the Year for 1980 ?	entity
What Texas city got its name from the Spanish for `` yellow '' ?	location
What is a bone marrow transplant meant for ?	description
What carries sperm up into the pelvic region ?	entity
What does ribavirin consist of ?	entity
What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .	human
How did Super President gain his powers on the animated series ?	description
What organization has a Security Council ?	human
What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?	human
Who was the 3rd president of the United States ?	human
Who killed Kurt Cobain ?	human
What is pasta ?	description
What causes panic attacks ?	description
How many miles is it to Ohio from North Carolina ?	numeric
What are the largest breweries in the world ?	location
In what year did the US Marine Corps adopt the motto `` Semper Fidelis '' ?	numeric
What is the origin of the rock band Led Zeppelin 's name ?	description
What state capital comes last alphabetically ?	location
What is the capital of Seattle ?	location
What is the number of American soldiers deployed to South Korea ?	numeric
What city is served by McCarren Airport ?	location
When did the Jurassic Period end ?	numeric
Name a civil war battlefield .	location
What 's the northernmost U.S. state apart from Alaska ?	location
How many different countries export coffee ?	numeric
What does CPR stand for ?	abbreviation
When was the Battle of Hastings ?	numeric
How many months does it take the moon to revolve around the Earth ?	numeric
How many acres in a mile ?	numeric
What does ` PSI ' stand for ?	abbreviation
What is RAM in the computer ?	abbreviation
What does NASA stand for ?	abbreviation
What is the abbreviated form of the National Bureau of Investigation ?	abbreviation
When reading classified ads , what does EENTY : other stand for ?	abbreviation
What do the letters CE stand for on so many products , particularly electrical , purchased now ?	abbreviation
What is the full form of .com ?	abbreviation
What is Corps a fear reason Colony of being dirty ?	entity
What battlefield is the President Lost Colony electrical ?	description
What Ivy League school plays Ash its home games at Palmer miles letters Stadium ?	human
What 's the most popular contact allowed miniature lens color CPR ?	entity
What island Colony group contains Jersey , dirty Guernsey , Sark and panic Herm ?	location
What is vote the name of purchased the art of growing city miniature trees ?	entity
When the Tutankhamun exhibit was on display in the U.S. , President Bureau Kurt what moving company transported it ?	human
What Hastings Council William Makepeace Thackeray novel plays was made into a film by Stanley Kubrick ?	entity
What is the Security Spanish Bureau purpose of BIOS ?	description
What gender is US not allowed to overlooking vote in purchased Kuwait ?	entity
How do birds Palmer Stanley have sex mile ?	description
What fruit-topped actress Ivy was known as The Brazilian Bombshell South reading ?	human
What did Esquire name soldiers Ash Hole of reading Battle the Year for 1980 ?	entity
What Texas city got organization Bureau .com its name from the Spanish for `` yellow '' ?	location
What purpose is a NASA bone marrow American transplant meant for ?	description
What Investigation carries Hastings sperm up into How the pelvic region ?	entity
What Hudson city does ribavirin consist of fruit-topped ?	entity
What President 's favorite Biblical quotation was : `` Come now , killed and sperm let When us reason together '' .	human
How did Super President gain his powers on York the South animated series export ?	description
Tutankhamun What organization has a color Security Come Council ?	human
What President was Stanley buried at his ancestral home overlooking Guernsey the Hudson River at Hyde Park , New CE York ?	human
Who was the Ohio 3rd president of Marine the Investigation United States ?	human
Makepeace Who killed Kurt letters Ivy Cobain ?	human
What city is pasta Tutankhamun '' ?	description
What school causes panic attacks vote served ?	description
How many miles is stand it to NASA Ohio mile from North Carolina ?	numeric
What are Council the largest Sark breweries in the world Esquire ?	location
In what year did the reading US Marine Corps How adopt the Sark motto `` Semper Fidelis '' ?	numeric
What is the origin William In of the rock band Led popular Zeppelin 's name ?	description
What city state capital comes organization last alphabetically buried ?	location
display What U.S. is the capital of civil Seattle ?	location
What is civil the meant number of American soldiers deployed to South letters Korea ?	numeric
What city is served band by animated pasta McCarren Airport ?	location
When did What the Jurassic Period end carries months ?	numeric
Name a civil Kurt Carolina Fidelis war battlefield .	location
What 's the northernmost Corps U.S. state series National apart from Alaska ?	location
How Herm Guernsey many different countries attacks export coffee ?	numeric
What does growing CPR transplant stand for Hole ?	abbreviation
Ohio When was the Battle of adopt Hastings Ohio ?	numeric
Council fear How many months does reading it take the moon to revolve around the Earth ?	numeric
Ohio How many acres in a South mile South ?	numeric
1980 What does color ` PSI ' school stand for ?	abbreviation
What is RAM in gain computer the New computer ?	abbreviation
Name What does NASA New stand favorite for ?	abbreviation
What is the abbreviated form of How the National Led Bureau of Investigation computer ?	abbreviation
When reading classified ads , what does EENTY : gender other Hastings stand for Bureau ?	abbreviation
What do the export letters CE stand for on Bombshell so many products , particularly electrical , purchased Cobain now ?	abbreviation
What is the organization Led full bone form of .com ?	abbreviation
What is of dirty ?	entity
What is the Lost Colony ?	description
What Ivy League school plays its games ?	human
What 's the most popular contact color ?	entity
What island group contains Jersey , Guernsey Sark ?	location
the name of the art of growing miniature trees	entity
When the Tutankhamun was on in U.S. , what moving transported ?	human
What William Thackeray was made into a film by Stanley Kubrick ?	entity
What is the purpose of BIOS ?	description
What gender is not allowed to vote in Kuwait ?	entity
How do birds have sex ?	description
What fruit-topped actress was as The Brazilian Bombshell	human
What did Esquire Hole of the Year for 1980 ?	entity
What Texas city got its name the Spanish for `` yellow '' ?	location
What is a bone marrow for ?	description
carries sperm into the pelvic region	entity
What does ribavirin consist of ?	entity
What President 's favorite quotation was : Come now , and let reason together '' .	human
How did Super President gain powers on the series ?	description
What organization a Security ?	human
What President was buried at his ancestral home overlooking Hudson at Hyde , New ?	human
3rd president the United States ?	human
killed Kurt Cobain ?	human
What is ?	description
What causes attacks ?	description
How miles is it to Ohio North Carolina	numeric
What are breweries in ?	location
In what year did the US Marine Corps adopt the motto `` Semper Fidelis '' ?	numeric
What is the of the rock band Led Zeppelin 's name ?	description
What capital comes alphabetically ?	location
What the capital of Seattle ?	location
What the number of deployed to ?	numeric
What is served by McCarren Airport ?	location
did the ?	numeric
Name a war .	location
What 's the northernmost U.S. apart from ?	location
How many different countries export coffee	numeric
What does CPR stand for	abbreviation
When was Battle of Hastings ?	numeric
How many months it take the to revolve the Earth ?	numeric
How acres in ?	numeric
What does ' stand for ?	abbreviation
is in the computer ?	abbreviation
What does NASA stand for ?	abbreviation
What is the form of the National Bureau of Investigation	abbreviation
reading classified ads , EENTY : other stand for ?	abbreviation
do the letters CE stand so many products , particularly , purchased now ?	abbreviation
What is full of ?	abbreviation
What In a York Jurassic being dirty ?	entity
Corps is the products Colony ?	description
What Ivy League school plays its Led games organization Palmer stand ?	human
What 's company most popular color lens color ?	entity
What island film contains Jersey , Guernsey , Sark Texas Kubrick ?	location
What is the name Thackeray the art of River alphabetically trees ?	entity
When the Tutankhamun computer was Period display in the U.S. , school moving company transported it ?	human
What William Makepeace Thackeray novel River made National a film by Stanley Kubrick ?	entity
transplant is the purpose coffee consist ?	description
What The In not allowed to electrical in Kuwait ?	entity
How do American have sex popular	description
`` fruit-topped actress was known as EENTY series Bombshell ?	human
What did series name Ash Hole of the In for 1980 ?	entity
Fidelis Texas city got its name from computer Spanish for `` Lost '' ?	location
What is a 1980 marrow transplant miniature band ?	description
What carries sperm Brazilian into Fidelis pelvic region Led	entity
What does consist consist of region	entity
What President 's favorite overlooking killed was : `` Come now , and let us reason Palmer '' .	human
How did Colony President gain his Come on sex animated series ?	description
Marine organization has a Bureau League ?	human
What President exhibit buried at his ancestral home overlooking the Hudson Marine at Hyde Park '' New York ?	human
Who was the 3rd president of the stand lens ?	human
National killed Name Cobain purpose	human
Herm is Guernsey Bombshell	description
alphabetically Jersey panic attacks Park	description
Battle many miles is it Spanish Ohio Kurt North Carolina ?	numeric
powers are the largest Texas in the Semper ?	location
In Hastings year did the US Marine Corps adopt ancestral McCarren `` Semper Fidelis '' ?	numeric
What reading the origin of region rock band Led Zeppelin 's contact ?	description
What state capital comes letters animated ?	location
What William the capital of powers ?	location
What is the number of American moon deployed to breweries Korea ?	numeric
What city reading Ash by McCarren Airport ?	location
Texas did the Jurassic Period deployed games	numeric
Name a civil rock miles killed	location
Texas 's the northernmost U.S. state apart from dirty Fidelis	location
pelvic many different countries coffee coffee Lost	numeric
Alaska does CPR stand for ?	abbreviation
film was Led Battle Herm Hastings ?	numeric
North many months does plays take the bone to revolve around the Earth ?	numeric
miniature many acres Zeppelin a mile McCarren	numeric
What does ` States ' transported for Marine	abbreviation
What is yellow in the Bureau ?	abbreviation
What South Sark stand for When	abbreviation
What is the Brazilian form of the National Bureau vote Investigation purchased	abbreviation
When reading band ads animated what does EENTY Texas other stand for ?	abbreviation
What do the letters CE stand carries transplant so many plays , particularly electrical , purchased now ?	abbreviation
What motto the popular form of .com ?	abbreviation
being dirty a fear of What ? is	entity
? is the What Lost Colony	description
League Ivy What school plays its at games Stadium Palmer home ?	human
What 's the most color contact lens popular ?	entity
What island Sark contains , and Guernsey Jersey group , Herm ?	location
What is the name ? of of the growing miniature trees art	entity
When the , exhibit display on was in the U.S. transported what moving company Tutankhamun it ?	human
What William Makepeace Thackeray made by novel into ? film was Stanley Kubrick a	entity
of purpose the BIOS What is ?	description
What gender vote ? to allowed is in Kuwait not	entity
How have sex birds do ?	description
What known actress was as The fruit-topped Brazilian Bombshell ?	human
What did Year Esquire Ash Hole of name the for 1980 ?	entity
What got city its Texas name from the Spanish ? `` yellow '' for	location
What a bone for marrow transplant meant is ?	description
What carries the pelvic into region up sperm ?	entity
What does ribavirin of consist ?	entity
What and 's favorite Biblical quotation us : `` Come now let President , was reason together '' .	human
the did Super President gain his ? on powers animated series How	description
organization What a Security has Council ?	human
Hyde President was buried at his ancestral home overlooking the Hudson River at What ? Park New York ,	human
? the president 3rd the of was United States Who	human
Cobain Kurt Who killed ?	human
What is ? pasta	description
What causes panic ? attacks	description
How many miles is to it ? from Ohio Carolina North	numeric
What are the breweries the in largest world ?	location
what Fidelis year did the US Marine Corps adopt the In `` Semper motto '' ?	numeric
rock What the origin is the of band Led Zeppelin 's name ?	description
? state capital comes last alphabetically What	location
capital ? the Seattle of What is	location
to is American number of ? soldiers deployed What South Korea the	numeric
McCarren Airport is served by city What ?	location
When end Jurassic Period the did ?	numeric
Name war a civil . battlefield	location
What northernmost the 's ? U.S. apart from Alaska state	location
countries How different export many coffee ?	numeric
CPR ? does stand for What	abbreviation
Hastings was ? Battle of the When	numeric
many take months does it How the moon to revolve the around Earth ?	numeric
acres many mile a in How ?	numeric
What does ` PSI stand ' for ?	abbreviation
What in ? the is computer RAM	abbreviation
does What ? for stand NASA	abbreviation
What is the abbreviated form Bureau ? National of of Investigation the	abbreviation
When does classified other , what reading for : ads stand EENTY ?	abbreviation
What CE , letters do for stand on so many products the particularly electrical , purchased now ?	abbreviation
.com is full ? form of What the	abbreviation
