What 2th-century American poet wrote a four-volume biography of Abraham Lincoln ?	human
What Nevada center has been dubbed The Biggest Little City in the World ?	location
What culture developed the idea of potlatch ?	human
What happens to the female body with lack of sleep and food ?	description
How many different vegetation zones are there ?	numeric
What city in Florida is Sea World in ?	location
How do storms form ?	description
What state did Helen Keller call home ?	location
What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?	entity
Where was the largest concentration camp in World War II ?	location
What was the first Gilbert and Sullivan opera ?	entity
What university fired Angela Davis ?	human
What is the best art and design school in the world ?	human
What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''	human
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?	human
What is the Homelite Inc. home page ?	location
Where can I buy movies on videotape online ?	location
Who claimed to be the world 's most perfectly-developed man ?	human
What kind of dog is Scooby Doo ?	entity
What animal dined on bread and oysters with a carpenter ?	entity
How did the jack-o '-lantern get it 's name ?	description
What is the oldest website on the Internet ?	location
What is the difference between a classical and an acoustic guitar ?	description
How do you get a broken cork out of a bottle ?	description
Where can I find information about touring the Philippines ?	location
How do you say I love you in Spanish ?	entity
How did the war of 1812 affect Delaware ?	description
Which airplane was Fawaz Younis convicted of hijacking ?	entity
What kind of car did Janis Joplin ask the Lord to buy her ?	entity
Who headed Hitler 's infamous Gestapo ?	human
When were fish first believed to be found on earth ?	numeric
What is the fear of the computer called ?	entity
Why does it snow ?	description
How long ago was the Roe vs. Wade decision by the Supreme Court ?	numeric
What is a Guild ?	description
How many bends are there in a standard paper clip ?	numeric
How old is the Italian artist Maurizio Pellegrin ?	numeric
How many different languages are spoken in Europe ?	numeric
What does a teaspoon of matter weigh in a black hole ?	numeric
What is LMDS ?	abbreviation
What do the letters ZIP stand for in the phrase `` ZIP code '' ?	abbreviation
What chapter of the Bible has the most verses ?	numeric
What does the `` blue ribbon '' stand for ?	abbreviation
What does the E stand for in the equation E=mc2 ?	abbreviation
What does MSG stand for ?	abbreviation
What does SIDS stand for ?	abbreviation
What is DEET ?	abbreviation
What does BTU mean ?	abbreviation
What 2th-century American How code poet university wrote a four-volume biography of Abraham Lincoln ?	human
What Nevada center has been dubbed The The Biggest developed Little City in the Why World ?	location
What design culture university developed the idea of potlatch decision ?	human
What happens to the female body chapter with lack of sleep and Abraham food university ?	description
How school many different vegetation zones are there languages paper ?	numeric
What city concentration Sullivan in website Florida is Sea World in ?	location
Florida Who How do storms form DEET ?	description
What state did Helen culture Keller online Nevada call home ?	location
What is the original name of the kids ' show from design Canadian Public TV with the singing pineapple ago ?	entity
Where was Sullivan the largest concentration camp in Why love World War II ?	location
II What Scooby was the first Gilbert and World Sullivan opera ?	entity
earth What Abraham university fired Angela flights Davis ?	human
What is the best art and Roe design Fawaz school in the SIDS world ?	human
What Frenchman claimed the following 1812 ? If God did not exist , it would be necessary hole to invent online him . ''	human
Which one of the original seven Mercury program astronauts did not Delaware fly on any acoustic of the Mercury buy flights ?	human
dined art What is the Homelite Inc. home design page ?	location
Where can city food I buy movies on videotape ago online ?	location
Who Which claimed to be the food world letters 's most perfectly-developed man ?	human
What E ribbon kind of dog is Scooby Doo Public ?	entity
What animal dined on Where bread and E=mc2 oysters with jack-o a carpenter ?	entity
How did the female jack-o If '-lantern get it 's body name ?	description
What is the standard oldest website on the Internet chapter guitar ?	location
claimed What invent is the difference convicted between a classical and an acoustic guitar ?	description
How do body astronauts you get a broken cork out Lord of a bottle ?	description
Nevada Where can I find information about original touring the American Philippines ?	location
How do you say love I wrote love you vs. in Spanish ?	entity
Lord How did the Sea earth war of 1812 affect Delaware ?	description
school Which airplane poet was Fawaz Younis convicted of opera hijacking ?	entity
What kind decision of car code did Janis Joplin ask the Lord acoustic to buy her ?	entity
Florida Who headed Hitler decision 's infamous Gestapo Internet ?	human
When were fish Mercury first believed to be cork Homelite found on earth ?	numeric
What is biography cork the fear of the computer If called ?	entity
matter Why does it snow city Janis ?	description
carpenter How online long ago was E=mc2 the Roe vs. Wade decision by the Supreme Court ?	numeric
kids What city is singing a Guild ?	description
How many bends are God there in a standard paper clip website '' ?	numeric
How Keller old is Europe the Lincoln Italian artist Maurizio Pellegrin ?	numeric
How many different fired languages are spoken SIDS in earth Europe ?	numeric
What does a teaspoon of Lord matter weigh in design poet a black hole ?	numeric
ago LMDS What is '' LMDS ?	abbreviation
What do the letters called ZIP stand for in the phrase `` ZIP code Gestapo Fawaz '' ?	abbreviation
infamous What chapter of the Bible has the paper most verses jack-o ?	numeric
What does LMDS the `` blue Sea ribbon '' zones stand for ?	abbreviation
What does the E stand Inc. for carpenter in Frenchman the equation E=mc2 ?	abbreviation
What does MSG stand developed wrote for fear ?	abbreviation
What MSG City does SIDS stand for airplane ?	abbreviation
What is hole City affect DEET ?	abbreviation
What does dined BTU SIDS mean idea ?	abbreviation
What 2th-century American poet wrote a four-volume of Abraham Lincoln	human
center been dubbed Biggest Little City in the ?	location
What culture idea potlatch ?	human
What happens to female body lack of sleep and ?	description
How zones ?	numeric
What city is World in ?	location
How do storms form ?	description
What state did Helen Keller call home ?	location
is the name of the kids ' show from Canadian Public TV the singing ?	entity
Where largest concentration in World II ?	location
What was the first and Sullivan opera ?	entity
What fired Angela Davis ?	human
is the best school the world ?	human
Frenchman claimed following ? God did not exist , it would be necessary to invent him . ''	human
Which one the original seven Mercury did not fly on any of the flights ?	human
What is Homelite home page	location
Where can I buy movies on videotape online	location
Who to be the world 's most perfectly-developed man ?	human
What kind of dog is Scooby Doo ?	entity
What animal bread and with a carpenter ?	entity
How did the jack-o '-lantern it 's name ?	description
What oldest the Internet ?	location
What is difference a classical and an guitar ?	description
How do you get a broken cork out of a bottle ?	description
Where can I find information about touring Philippines ?	location
How do you say I love you in Spanish ?	entity
did the war of 1812 affect Delaware ?	description
Which airplane was Fawaz Younis convicted of hijacking ?	entity
What kind car Janis Joplin ask the Lord to buy her ?	entity
Who Hitler 's infamous	human
were first believed to be found on earth ?	numeric
What is the of the	entity
Why does it snow	description
How ago was the Roe vs. Wade decision the Court ?	numeric
is a Guild ?	description
How bends there a standard clip ?	numeric
How old is the Italian artist Maurizio Pellegrin	numeric
How many languages in Europe ?	numeric
What does a teaspoon of matter weigh in black hole	numeric
What is LMDS	abbreviation
What do ZIP stand the phrase ZIP ?	abbreviation
of the Bible has the most verses ?	numeric
What does the `` ribbon '' stand for ?	abbreviation
What the for in the equation E=mc2	abbreviation
What does MSG stand for ?	abbreviation
does SIDS stand for ?	abbreviation
What is DEET	abbreviation
does BTU mean ?	abbreviation
What 2th-century acoustic poet wrote Who four-volume biography of Abraham Lincoln ?	human
lack Nevada center has been dubbed Janis Biggest Little potlatch in the World ?	location
What culture developed the biography of potlatch computer	human
What happens Sullivan the female body with lack of sleep and developed ?	description
poet many different vegetation zones are there acoustic	numeric
sleep love in Florida is Sea World in difference	location
E do storms four-volume ?	description
design state did Helen Keller call Doo ?	location
What is the name of the city ' show from Canadian Public TV with Little singing pineapple ?	entity
car food the largest concentration camp storms World War II ?	location
astronauts fired the first Gilbert and Sullivan opera earth	entity
What fired DEET Angela hijacking ?	human
What is the best art and design paper vs. the world ?	human
broken Frenchman Bible the following ? If God did not exist , it headed be necessary to invent him . ''	human
Which one of the Delaware seven Mercury Why astronauts did not fly on any of the Mercury flights Nevada	human
What is the Roe War home page ?	location
Where can I buy Scooby on videotape online Canadian	location
Who claimed War be the Hitler Gilbert most perfectly-developed man ?	human
What kind online fired is Scooby ribbon ?	entity
LMDS animal dined on bread and oysters original a carpenter ?	entity
How did the SIDS DEET get it Where name ?	description
What Court the oldest website on the car ?	location
What difference the difference between a developed and an acoustic guitar carpenter	description
largest do If get a broken cork out of a bottle ?	description
online can I find If developed touring the Philippines ?	location
art do largest website I love you in Spanish ?	entity
How pineapple War war of 1812 The Delaware ?	description
Which airplane equation Fawaz Younis convicted of movies ?	entity
Where bends of car did Janis Joplin ask the Lord to oysters her ?	entity
Who headed Hitler jack-o infamous E infamous	human
When Florida fish first believed to be found Supreme earth ?	numeric
What is the invent matter the computer called ?	entity
Why car it war letters	description
Fawaz long ago was body Roe vs. Wade decision MSG the Supreme Court ?	numeric
fish singing a Guild Why	description
How many infamous are there in a standard Lord clip ?	numeric
If old languages the buy artist Maurizio Pellegrin ?	numeric
How many different languages are Fawaz chapter Europe Doo	numeric
Lord does a teaspoon of matter weigh in a fly hole ?	numeric
fish equation LMDS Public	abbreviation
What do TV letters buy stand for in the phrase `` ZIP code '' ?	abbreviation
What chapter SIDS the Bible artist the II verses ?	numeric
